c FILE graph2.txt
c SOURCE This is a scale-free graph formed for the happy graph colouring problem.
c DESCRIPTION It was generated using the problem generator of Rhyd Lewis
c
c GRAPH STATS
c Seed                             = 1
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
c  1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
c  
p edge 5000 4999 10
e 1 2
e 1 3
e 1 6
e 1 10
e 1 11
e 1 29
e 1 41
e 1 42
e 1 50
e 1 52
e 1 61
e 1 74
e 1 75
e 1 78
e 1 84
e 1 89
e 1 93
e 1 110
e 1 111
e 1 114
e 1 115
e 1 139
e 1 141
e 1 145
e 1 147
e 1 149
e 1 168
e 1 172
e 1 180
e 1 194
e 1 203
e 1 281
e 1 295
e 1 316
e 1 342
e 1 360
e 1 362
e 1 373
e 1 383
e 1 471
e 1 493
e 1 500
e 1 502
e 1 515
e 1 549
e 1 553
e 1 571
e 1 585
e 1 613
e 1 618
e 1 710
e 1 740
e 1 764
e 1 789
e 1 830
e 1 848
e 1 853
e 1 859
e 1 882
e 1 909
e 1 940
e 1 949
e 1 952
e 1 964
e 1 1026
e 1 1027
e 1 1034
e 1 1054
e 1 1103
e 1 1134
e 1 1148
e 1 1177
e 1 1186
e 1 1244
e 1 1298
e 1 1397
e 1 1452
e 1 1484
e 1 1544
e 1 1601
e 1 1602
e 1 1618
e 1 1621
e 1 1629
e 1 1666
e 1 1678
e 1 1717
e 1 1720
e 1 1722
e 1 1770
e 1 1781
e 1 1811
e 1 1838
e 1 1853
e 1 1863
e 1 1869
e 1 1881
e 1 1974
e 1 2009
e 1 2013
e 1 2067
e 1 2118
e 1 2164
e 1 2234
e 1 2330
e 1 2339
e 1 2373
e 1 2480
e 1 2574
e 1 2625
e 1 2682
e 1 2717
e 1 2779
e 1 2808
e 1 2908
e 1 2996
e 1 3029
e 1 3083
e 1 3135
e 1 3167
e 1 3184
e 1 3186
e 1 3215
e 1 3245
e 1 3321
e 1 3323
e 1 3422
e 1 3489
e 1 3518
e 1 3729
e 1 3738
e 1 3779
e 1 3793
e 1 3929
e 1 3948
e 1 3971
e 1 3994
e 1 4015
e 1 4080
e 1 4116
e 1 4249
e 1 4441
e 1 4521
e 1 4623
e 1 4669
e 1 4673
e 1 4886
e 1 4943
e 1 4958
e 2 19
e 2 25
e 2 28
e 2 208
e 2 211
e 2 249
e 2 254
e 2 331
e 2 351
e 2 352
e 2 366
e 2 392
e 2 425
e 2 495
e 2 499
e 2 506
e 2 508
e 2 547
e 2 595
e 2 759
e 2 775
e 2 841
e 2 842
e 2 850
e 2 873
e 2 878
e 2 891
e 2 895
e 2 980
e 2 986
e 2 1019
e 2 1051
e 2 1147
e 2 1266
e 2 1296
e 2 1327
e 2 1348
e 2 1604
e 2 1612
e 2 1642
e 2 1669
e 2 1692
e 2 1696
e 2 1716
e 2 1730
e 2 1731
e 2 1738
e 2 1802
e 2 1899
e 2 1924
e 2 2077
e 2 2078
e 2 2084
e 2 2170
e 2 2318
e 2 2325
e 2 2386
e 2 2438
e 2 2662
e 2 2767
e 2 2882
e 2 2892
e 2 2900
e 2 2925
e 2 3102
e 2 3181
e 2 3212
e 2 3274
e 2 3330
e 2 3436
e 2 3456
e 2 3556
e 2 3649
e 2 3679
e 2 3742
e 2 3767
e 2 3795
e 2 3818
e 2 3879
e 2 3996
e 2 4136
e 2 4220
e 2 4235
e 2 4298
e 2 4310
e 2 4346
e 2 4472
e 2 4593
e 2 4767
e 2 4891
e 2 4961
e 3 20
e 3 32
e 3 33
e 3 59
e 3 99
e 3 131
e 3 133
e 3 140
e 3 161
e 3 209
e 3 312
e 3 346
e 3 442
e 3 476
e 3 483
e 3 492
e 3 541
e 3 556
e 3 615
e 3 638
e 3 717
e 3 751
e 3 896
e 3 936
e 3 1048
e 3 1085
e 3 1100
e 3 1174
e 3 1387
e 3 1467
e 3 1599
e 3 1619
e 3 1651
e 3 1699
e 3 1703
e 3 1741
e 3 1795
e 3 1800
e 3 1828
e 3 1833
e 3 1912
e 3 1955
e 3 2032
e 3 2123
e 3 2243
e 3 2379
e 3 2404
e 3 2503
e 3 2512
e 3 2588
e 3 2638
e 3 2669
e 3 2677
e 3 2688
e 3 2691
e 3 2718
e 3 2740
e 3 2754
e 3 2794
e 3 2806
e 3 2816
e 3 2944
e 3 2965
e 3 2982
e 3 3063
e 3 3158
e 3 3179
e 3 3193
e 3 3224
e 3 3243
e 3 3310
e 3 3322
e 3 3372
e 3 3894
e 3 3942
e 3 3998
e 3 4137
e 3 4179
e 3 4279
e 3 4315
e 3 4484
e 3 4518
e 3 4535
e 3 4572
e 3 4825
e 3 4880
e 3 4956
e 4 11
e 4 16
e 4 18
e 4 23
e 4 43
e 4 68
e 4 132
e 4 143
e 4 176
e 4 177
e 4 191
e 4 262
e 4 272
e 4 284
e 4 287
e 4 315
e 4 339
e 4 391
e 4 475
e 4 496
e 4 501
e 4 525
e 4 538
e 4 543
e 4 563
e 4 599
e 4 606
e 4 857
e 4 871
e 4 893
e 4 997
e 4 1074
e 4 1130
e 4 1140
e 4 1222
e 4 1600
e 4 1610
e 4 1684
e 4 1870
e 4 1977
e 4 2135
e 4 2356
e 4 2359
e 4 2374
e 4 2394
e 4 2489
e 4 2529
e 4 2560
e 4 2700
e 4 2999
e 4 3013
e 4 3048
e 4 3205
e 4 3253
e 4 3401
e 4 3411
e 4 3622
e 4 3672
e 4 3678
e 4 3792
e 4 3857
e 4 3887
e 4 3958
e 4 4070
e 4 4090
e 4 4204
e 4 4368
e 4 4408
e 4 4558
e 4 4680
e 4 4690
e 4 4735
e 4 4872
e 4 4902
e 5 10
e 5 30
e 5 70
e 5 82
e 5 134
e 5 154
e 5 173
e 5 491
e 5 494
e 5 523
e 5 558
e 5 573
e 5 637
e 5 714
e 5 824
e 5 831
e 5 846
e 5 926
e 5 945
e 5 947
e 5 970
e 5 981
e 5 1043
e 5 1093
e 5 1152
e 5 1153
e 5 1178
e 5 1472
e 5 1658
e 5 1667
e 5 1685
e 5 1712
e 5 1726
e 5 1786
e 5 1793
e 5 1843
e 5 1957
e 5 1991
e 5 2023
e 5 2042
e 5 2191
e 5 2215
e 5 2340
e 5 2993
e 5 3032
e 5 3045
e 5 3377
e 5 3619
e 5 3627
e 5 3684
e 5 3740
e 5 3840
e 5 3933
e 5 4104
e 5 4128
e 5 4288
e 5 4538
e 5 4599
e 5 4664
e 5 4805
e 6 24
e 6 27
e 6 69
e 6 116
e 6 178
e 6 204
e 6 240
e 6 322
e 6 332
e 6 344
e 6 390
e 6 510
e 6 514
e 6 862
e 6 889
e 6 937
e 6 951
e 6 1068
e 6 1125
e 6 1289
e 6 1323
e 6 1560
e 6 1725
e 6 1782
e 6 1922
e 6 1923
e 6 2008
e 6 2230
e 6 2357
e 6 2800
e 6 2948
e 6 3085
e 6 3386
e 6 3410
e 6 3539
e 6 3560
e 6 3624
e 6 3676
e 6 3745
e 6 3849
e 6 3988
e 6 4228
e 6 4814
e 6 4989
e 7 8
e 7 9
e 7 15
e 7 22
e 7 31
e 7 40
e 7 65
e 7 265
e 7 446
e 7 505
e 7 537
e 7 836
e 7 963
e 7 1259
e 7 1287
e 7 1489
e 7 1562
e 7 1563
e 7 1580
e 7 1595
e 7 1596
e 7 1715
e 7 1746
e 7 1765
e 7 1835
e 7 2108
e 7 2513
e 7 2637
e 7 2799
e 7 2979
e 7 3024
e 7 3254
e 7 3700
e 7 3806
e 7 3873
e 7 3876
e 7 4183
e 7 4274
e 7 4482
e 7 4586
e 7 4622
e 7 4826
e 7 4858
e 8 35
e 8 85
e 8 291
e 8 368
e 8 414
e 8 611
e 8 659
e 8 721
e 8 732
e 8 828
e 8 905
e 8 953
e 8 1005
e 8 1006
e 8 1053
e 8 1167
e 8 1269
e 8 1432
e 8 1585
e 8 1631
e 8 1641
e 8 1683
e 8 1749
e 8 1778
e 8 1875
e 8 1937
e 8 2455
e 8 3239
e 8 3356
e 8 3357
e 8 3662
e 8 3848
e 8 3866
e 8 3892
e 8 3991
e 8 4470
e 8 4700
e 8 4741
e 8 4915
e 9 12
e 9 51
e 9 94
e 9 165
e 9 224
e 9 238
e 9 241
e 9 519
e 9 626
e 9 652
e 9 675
e 9 838
e 9 851
e 9 860
e 9 881
e 9 932
e 9 1032
e 9 1046
e 9 1236
e 9 1335
e 9 1620
e 9 1644
e 9 1775
e 9 1816
e 9 1914
e 9 1945
e 9 2734
e 9 2739
e 9 2835
e 9 3031
e 9 3232
e 9 3638
e 9 3663
e 9 4060
e 9 4158
e 9 4186
e 9 4260
e 9 4551
e 10 21
e 10 26
e 10 39
e 10 77
e 10 142
e 10 174
e 10 186
e 10 198
e 10 276
e 10 293
e 10 308
e 10 328
e 10 511
e 10 832
e 10 844
e 10 957
e 10 1606
e 10 1660
e 10 2056
e 10 2129
e 10 2140
e 10 2221
e 10 2884
e 10 3248
e 10 3307
e 10 3562
e 10 3711
e 10 3828
e 10 3908
e 10 4036
e 10 4610
e 10 4927
e 10 4960
e 11 96
e 11 137
e 11 217
e 11 242
e 11 245
e 11 382
e 11 566
e 11 725
e 11 911
e 11 1039
e 11 1523
e 11 1704
e 11 1745
e 11 1837
e 11 2175
e 11 2253
e 11 2443
e 11 2726
e 11 2790
e 11 2807
e 11 2863
e 11 2907
e 11 3036
e 11 3120
e 11 3415
e 11 4120
e 11 4466
e 11 4832
e 12 150
e 12 244
e 12 509
e 12 532
e 12 544
e 12 646
e 12 672
e 12 930
e 12 984
e 12 1126
e 12 1136
e 12 1267
e 12 1301
e 12 1655
e 12 1686
e 12 1831
e 12 2197
e 12 2464
e 12 3123
e 12 3328
e 12 3613
e 12 3648
e 12 3989
e 12 4068
e 12 4200
e 12 4353
e 12 4434
e 12 4844
e 13 49
e 13 103
e 13 156
e 13 174
e 13 648
e 13 793
e 13 931
e 13 1191
e 13 1215
e 13 1268
e 13 1624
e 13 1664
e 13 1755
e 13 1864
e 13 2193
e 13 2957
e 13 3297
e 13 3313
e 13 3329
e 13 3373
e 13 3449
e 13 3509
e 13 3569
e 13 3761
e 13 3821
e 13 4035
e 13 4053
e 13 4198
e 13 4716
e 14 51
e 14 341
e 14 428
e 14 577
e 14 593
e 14 843
e 14 941
e 14 1013
e 14 1351
e 14 1689
e 14 1705
e 14 1762
e 14 1986
e 14 2093
e 14 2134
e 14 2247
e 14 2587
e 14 2675
e 14 2817
e 14 2987
e 14 3035
e 14 3402
e 14 3501
e 14 3547
e 14 3660
e 14 3809
e 14 4066
e 14 4791
e 15 187
e 15 210
e 15 333
e 15 334
e 15 413
e 15 623
e 15 666
e 15 687
e 15 703
e 15 1302
e 15 1360
e 15 1494
e 15 1613
e 15 1668
e 15 1688
e 15 1865
e 15 2001
e 15 2039
e 15 2040
e 15 2408
e 15 2415
e 15 2493
e 15 2934
e 15 3088
e 15 3935
e 15 4177
e 15 4343
e 16 88
e 16 98
e 16 119
e 16 162
e 16 207
e 16 348
e 16 426
e 16 735
e 16 845
e 16 976
e 16 1232
e 16 1434
e 16 1455
e 16 1461
e 16 1635
e 16 1872
e 16 1952
e 16 1958
e 16 2059
e 16 2172
e 16 2177
e 16 2580
e 16 2992
e 16 3170
e 16 3233
e 16 3563
e 17 55
e 17 77
e 17 261
e 17 443
e 17 589
e 17 639
e 17 852
e 17 989
e 17 1114
e 17 1441
e 17 1681
e 17 1723
e 17 1825
e 17 1973
e 17 2038
e 17 2568
e 17 2640
e 17 2683
e 17 2731
e 17 2793
e 17 2924
e 17 3060
e 17 3435
e 17 3570
e 17 3838
e 17 4641
e 17 4962
e 18 81
e 18 223
e 18 337
e 18 364
e 18 365
e 18 386
e 18 497
e 18 535
e 18 678
e 18 939
e 18 960
e 18 1608
e 18 1874
e 18 1990
e 18 2291
e 18 2309
e 18 2421
e 18 2707
e 18 3140
e 18 3309
e 18 3482
e 18 3485
e 18 4005
e 18 4582
e 18 4726
e 19 213
e 19 394
e 19 539
e 19 698
e 19 973
e 19 1057
e 19 1285
e 19 1297
e 19 1445
e 19 1509
e 19 1551
e 19 1718
e 19 1736
e 19 1744
e 19 1873
e 19 1951
e 19 2365
e 19 2429
e 19 2445
e 19 2676
e 19 2773
e 19 3727
e 19 3949
e 19 4232
e 19 4877
e 20 206
e 20 263
e 20 264
e 20 327
e 20 347
e 20 401
e 20 432
e 20 736
e 20 1192
e 20 1249
e 20 1586
e 20 1609
e 20 1789
e 20 1852
e 20 2294
e 20 2336
e 20 2577
e 20 2795
e 20 2936
e 20 3068
e 20 3210
e 20 3240
e 20 3789
e 20 4736
e 21 37
e 21 400
e 21 730
e 21 741
e 21 1158
e 21 1320
e 21 1350
e 21 1639
e 21 1663
e 21 1758
e 21 1803
e 21 1820
e 21 1826
e 21 1846
e 21 3095
e 21 3201
e 21 3252
e 21 3327
e 21 3681
e 21 3905
e 21 4021
e 21 4403
e 21 4867
e 21 4925
e 22 175
e 22 179
e 22 378
e 22 680
e 22 1374
e 22 1383
e 22 1488
e 22 1611
e 22 1695
e 22 1842
e 22 2027
e 22 2163
e 22 2704
e 22 2770
e 22 3040
e 22 3057
e 22 3112
e 22 3162
e 22 3736
e 22 3965
e 22 4045
e 22 4286
e 22 4765
e 23 135
e 23 166
e 23 182
e 23 193
e 23 251
e 23 481
e 23 512
e 23 614
e 23 1220
e 23 1615
e 23 1617
e 23 2079
e 23 2277
e 23 2337
e 23 2439
e 23 2598
e 23 2903
e 23 3786
e 23 4357
e 23 4362
e 23 4485
e 23 4898
e 23 4944
e 24 90
e 24 218
e 24 350
e 24 397
e 24 625
e 24 754
e 24 1083
e 24 1638
e 24 1645
e 24 1982
e 24 2437
e 24 2490
e 24 2747
e 24 2834
e 24 2876
e 24 2962
e 24 3003
e 24 3261
e 24 3366
e 24 3956
e 24 3992
e 24 4317
e 24 4892
e 25 326
e 25 343
e 25 527
e 25 668
e 25 682
e 25 712
e 25 1358
e 25 1633
e 25 2064
e 25 2071
e 25 2313
e 25 2351
e 25 2484
e 25 2775
e 25 2824
e 25 2920
e 25 2946
e 25 3097
e 25 3106
e 25 3529
e 25 4545
e 25 4794
e 26 269
e 26 688
e 26 886
e 26 897
e 26 1179
e 26 1226
e 26 1376
e 26 1818
e 26 1996
e 26 2011
e 26 2488
e 26 2656
e 26 2774
e 26 3213
e 26 3268
e 26 3636
e 26 4012
e 26 4083
e 26 4294
e 26 4719
e 26 4935
e 27 46
e 27 56
e 27 72
e 27 76
e 27 80
e 27 335
e 27 1049
e 27 1345
e 27 1417
e 27 1598
e 27 1648
e 27 1859
e 27 2517
e 27 2599
e 27 3028
e 27 3172
e 27 3868
e 27 4020
e 27 4212
e 27 4846
e 28 47
e 28 62
e 28 101
e 28 1035
e 28 1095
e 28 1141
e 28 1309
e 28 1526
e 28 1603
e 28 1714
e 28 1763
e 28 2021
e 28 2495
e 28 2524
e 28 3716
e 28 4041
e 28 4392
e 28 4874
e 28 4932
e 29 318
e 29 436
e 29 444
e 29 530
e 29 536
e 29 854
e 29 863
e 29 1069
e 29 1104
e 29 1340
e 29 1812
e 29 1890
e 29 1906
e 29 2058
e 29 2143
e 29 2262
e 29 2825
e 29 3407
e 29 3677
e 30 239
e 30 273
e 30 516
e 30 1090
e 30 1164
e 30 1517
e 30 1959
e 30 2150
e 30 2194
e 30 2420
e 30 2949
e 30 3207
e 30 3388
e 30 3440
e 30 3450
e 30 3607
e 30 4503
e 30 4878
e 31 60
e 31 189
e 31 321
e 31 412
e 31 447
e 31 548
e 31 610
e 31 880
e 31 1428
e 31 1607
e 31 1909
e 31 2276
e 31 2346
e 31 3183
e 31 4009
e 31 4123
e 31 4827
e 32 129
e 32 250
e 32 257
e 32 526
e 32 583
e 32 619
e 32 821
e 32 972
e 32 1204
e 32 1362
e 32 1440
e 32 1970
e 32 2052
e 32 3399
e 32 4548
e 32 4687
e 32 4885
e 33 313
e 33 370
e 33 667
e 33 827
e 33 928
e 33 1008
e 33 1037
e 33 1052
e 33 1170
e 33 1506
e 33 1694
e 33 1701
e 33 1706
e 33 1713
e 33 2831
e 33 4609
e 34 39
e 34 79
e 34 112
e 34 966
e 34 1070
e 34 1675
e 34 1776
e 34 1807
e 34 1855
e 34 2124
e 34 2755
e 34 3108
e 34 3698
e 34 4316
e 34 4468
e 34 4737
e 34 4777
e 35 567
e 35 847
e 35 1270
e 35 1318
e 35 1364
e 35 1370
e 35 1401
e 35 1671
e 35 2031
e 35 2358
e 35 2803
e 35 3314
e 35 3346
e 35 3447
e 35 4001
e 35 4999
e 36 94
e 36 102
e 36 404
e 36 565
e 36 569
e 36 950
e 36 1203
e 36 1928
e 36 2219
e 36 2307
e 36 2448
e 36 2610
e 36 3397
e 36 3856
e 36 4841
e 36 4849
e 37 123
e 37 296
e 37 367
e 37 1213
e 37 1508
e 37 1529
e 37 1919
e 37 2110
e 37 2353
e 37 2371
e 37 3573
e 37 3617
e 37 3931
e 37 4131
e 37 4596
e 38 60
e 38 110
e 38 121
e 38 540
e 38 681
e 38 901
e 38 1626
e 38 2109
e 38 2251
e 38 2497
e 38 2551
e 38 3631
e 38 3702
e 38 3791
e 38 4614
e 39 91
e 39 95
e 39 155
e 39 235
e 39 268
e 39 349
e 39 387
e 39 504
e 39 1524
e 39 1637
e 39 1761
e 39 2715
e 39 3565
e 40 113
e 40 330
e 40 728
e 40 765
e 40 840
e 40 910
e 40 2674
e 40 2689
e 40 2721
e 40 2845
e 40 2869
e 40 2895
e 40 3851
e 40 4984
e 41 864
e 41 933
e 41 1330
e 41 1567
e 41 1672
e 41 1768
e 41 1834
e 41 1984
e 41 2242
e 41 2348
e 41 2623
e 41 3336
e 41 3572
e 41 4278
e 42 87
e 42 170
e 42 185
e 42 551
e 42 693
e 42 995
e 42 1623
e 42 1690
e 42 1764
e 42 2149
e 42 2418
e 42 2663
e 42 3441
e 42 4683
e 43 279
e 43 449
e 43 761
e 43 914
e 43 929
e 43 1403
e 43 1536
e 43 2733
e 43 3030
e 43 3041
e 43 3334
e 43 3578
e 43 4522
e 43 4834
e 44 86
e 44 275
e 44 894
e 44 1024
e 44 1041
e 44 1142
e 44 1787
e 44 2269
e 44 2364
e 44 3721
e 44 3939
e 44 4164
e 44 4268
e 44 4648
e 44 4658
e 45 121
e 45 628
e 45 1081
e 45 1094
e 45 1194
e 45 1214
e 45 2227
e 45 2250
e 45 2533
e 45 2601
e 45 3493
e 45 3620
e 45 3695
e 45 3782
e 45 4520
e 46 126
e 46 791
e 46 923
e 46 956
e 46 987
e 46 1206
e 46 1569
e 46 1819
e 46 1829
e 46 1861
e 46 2331
e 46 2838
e 46 4028
e 46 4889
e 47 819
e 47 921
e 47 935
e 47 1184
e 47 1519
e 47 2010
e 47 2014
e 47 2828
e 47 4459
e 47 4644
e 47 4647
e 47 4703
e 47 4755
e 48 255
e 48 363
e 48 488
e 48 587
e 48 1420
e 48 1574
e 48 2097
e 48 2441
e 48 2518
e 48 2626
e 48 2648
e 48 3166
e 48 3834
e 48 4568
e 49 215
e 49 1282
e 49 1310
e 49 1337
e 49 1486
e 49 1964
e 49 2074
e 49 2104
e 49 2413
e 49 2434
e 49 3442
e 49 4323
e 49 4332
e 50 219
e 50 482
e 50 552
e 50 796
e 50 875
e 50 1001
e 50 1160
e 50 1219
e 50 1394
e 50 1679
e 50 2072
e 50 2427
e 50 3439
e 51 601
e 51 653
e 51 833
e 51 1003
e 51 1355
e 51 1643
e 51 1757
e 51 2477
e 51 2478
e 51 3530
e 51 4160
e 52 243
e 52 311
e 52 890
e 52 1047
e 52 1119
e 52 1182
e 52 1256
e 52 1366
e 52 1543
e 52 1999
e 52 4065
e 52 4980
e 53 153
e 53 252
e 53 838
e 53 885
e 53 1649
e 53 1729
e 53 1788
e 53 1879
e 53 2887
e 53 3016
e 53 4187
e 53 4656
e 53 4803
e 54 69
e 54 1326
e 54 1808
e 54 2065
e 54 2102
e 54 2208
e 54 2460
e 54 3094
e 54 3241
e 54 3616
e 54 3754
e 54 4263
e 54 4761
e 55 58
e 55 227
e 55 919
e 55 1010
e 55 1014
e 55 1242
e 55 1378
e 55 2496
e 55 2570
e 55 2906
e 55 2960
e 55 4949
e 56 158
e 56 399
e 56 419
e 56 968
e 56 1814
e 56 1932
e 56 1934
e 56 2165
e 56 3420
e 56 3600
e 56 4650
e 56 4666
e 57 259
e 57 379
e 57 612
e 57 1116
e 57 2635
e 57 2798
e 57 3033
e 57 3132
e 57 3362
e 57 3503
e 57 3832
e 57 4185
e 57 4747
e 58 664
e 58 979
e 58 2049
e 58 2141
e 58 2205
e 58 2335
e 58 2481
e 58 2847
e 58 3566
e 58 4291
e 58 4630
e 58 4909
e 59 278
e 59 869
e 59 1446
e 59 1614
e 59 1674
e 59 1697
e 59 2880
e 59 3214
e 59 3427
e 59 4645
e 59 4996
e 60 433
e 60 570
e 60 785
e 60 1023
e 60 1272
e 60 1273
e 60 1756
e 60 2314
e 60 2864
e 60 3841
e 61 226
e 61 655
e 61 942
e 61 1625
e 61 1650
e 61 2080
e 61 2749
e 61 3149
e 61 3542
e 61 3817
e 61 4713
e 62 108
e 62 282
e 62 411
e 62 908
e 62 1573
e 62 2145
e 62 2171
e 62 2938
e 62 3571
e 62 4514
e 62 4840
e 63 554
e 63 590
e 63 605
e 63 839
e 63 867
e 63 1659
e 63 1993
e 63 2852
e 63 3263
e 63 4072
e 63 4598
e 63 4910
e 64 84
e 64 1071
e 64 1180
e 64 1223
e 64 1338
e 64 2076
e 64 2087
e 64 2956
e 64 3943
e 64 3969
e 64 4102
e 64 4784
e 65 104
e 65 742
e 65 934
e 65 1016
e 65 1262
e 65 2136
e 65 2471
e 65 3109
e 65 3859
e 65 3880
e 66 109
e 66 132
e 66 393
e 66 2389
e 66 2631
e 66 2636
e 66 2644
e 66 3099
e 66 3100
e 66 3691
e 66 3811
e 67 110
e 67 561
e 67 763
e 67 826
e 67 2751
e 67 2827
e 67 2862
e 67 3712
e 67 3827
e 67 3853
e 67 4194
e 68 398
e 68 498
e 68 727
e 68 1325
e 68 1630
e 68 1682
e 68 1976
e 68 2666
e 68 3376
e 68 4954
e 69 157
e 69 1980
e 69 2111
e 69 3049
e 69 3065
e 69 3394
e 69 3941
e 69 4003
e 69 4861
e 70 439
e 70 837
e 70 898
e 70 2572
e 70 2844
e 70 3136
e 70 3355
e 70 4243
e 70 4432
e 70 4976
e 71 496
e 71 858
e 71 1200
e 71 1263
e 71 1382
e 71 1938
e 71 1969
e 71 2870
e 71 3255
e 71 3919
e 71 4504
e 72 201
e 72 377
e 72 1084
e 72 1291
e 72 1963
e 72 3110
e 72 4409
e 72 4415
e 72 4573
e 72 4968
e 73 216
e 73 267
e 73 343
e 73 372
e 73 395
e 73 604
e 73 1329
e 73 2527
e 73 3066
e 73 4304
e 73 4916
e 74 233
e 74 722
e 74 1133
e 74 2144
e 74 2375
e 74 2541
e 74 3004
e 74 3324
e 74 3854
e 74 4769
e 75 136
e 75 1255
e 75 1632
e 75 1711
e 75 1871
e 75 2100
e 75 3151
e 75 3486
e 75 4733
e 76 184
e 76 283
e 76 456
e 76 1605
e 76 1854
e 76 2293
e 76 2377
e 76 2589
e 76 3318
e 77 120
e 77 183
e 77 805
e 77 1640
e 77 1677
e 77 1740
e 77 3371
e 77 4816
e 78 329
e 78 345
e 78 829
e 78 1528
e 78 1867
e 78 3130
e 78 3597
e 78 3651
e 78 4854
e 79 124
e 79 520
e 79 1107
e 79 1162
e 79 2716
e 79 2846
e 79 3656
e 79 3788
e 79 4092
e 80 248
e 80 256
e 80 389
e 80 507
e 80 522
e 80 1561
e 80 1895
e 80 3002
e 80 3178
e 81 151
e 81 1662
e 81 1759
e 81 1889
e 81 1960
e 81 2214
e 81 2265
e 81 2778
e 81 3925
e 82 356
e 82 361
e 82 645
e 82 866
e 82 1460
e 82 1805
e 82 1824
e 82 3438
e 82 4995
e 83 92
e 83 192
e 83 241
e 83 1334
e 83 1931
e 83 2390
e 83 2398
e 83 3342
e 83 3590
e 83 4219
e 84 617
e 84 883
e 84 1422
e 84 2442
e 84 2692
e 84 3900
